date,hospitalBedsRequired,hospitalBedCapacity,ICUBedsInUse,ICUBedCapacity,ventilatorsInUse,ventilatorCapacity,RtIndicator,RtIndicatorCI90,cumulativeDeaths,cumulativeInfected,currentInfected,currentSusceptible,currentExposed,countryName,stateName,countyName,intervention,fips,lat,long,lastUpdatedDate
2020-08-21,2444,2946,855,135,476,393,nan,nan,856,504003,158379,738551,101646,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-08
2020-08-22,2661,2946,935,135,518,393,nan,nan,951,545868,167011,694856,103476,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-08
2020-08-23,2877,2946,1015,135,561,393,nan,nan,1055,588273,174539,651765,104162,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-08
2020-08-24,3089,2946,1095,135,603,393,nan,nan,1167,630603,180664,609891,103706,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-08
2020-08-25,3295,2946,1173,135,644,393,nan,nan,1287,672766,185358,569309,102125,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-08
2020-08-26,3488,2946,1248,135,682,393,nan,nan,1415,713885,188323,530797,99519,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-08
2020-08-27,3665,2946,1318,135,718,393,nan,nan,1550,753740,189588,494484,95976,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-08
2020-08-28,3824,2946,1383,135,750,393,nan,nan,1692,791992,189167,460575,91634,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-08
2020-08-29,3960,2946,1442,135,778,393,nan,nan,1839,828350,187112,429181,86669,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-08
2020-08-30,4073,2946,1492,135,802,393,nan,nan,1992,862592,183555,400343,81266,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-08
2020-08-31,4160,2946,1535,135,820,393,nan,nan,2150,894602,178623,374025,75573,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-08
2020-09-01,4220,2946,1568,135,834,393,nan,nan,2310,924277,172475,350163,69760,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-08
2020-09-02,4254,2946,1593,135,842,393,nan,nan,2473,951592,165334,328619,63990,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-08
2020-09-03,4262,2946,1609,135,845,393,nan,nan,2638,976575,157379,309270,58355,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-08
2020-09-04,4244,2946,1616,135,844,393,nan,nan,2803,999293,148832,291961,52947,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-08
2020-09-05,4202,2946,1615,135,837,393,nan,nan,2968,1019870,139923,276503,47828,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-08
2020-09-06,4138,2946,1605,135,826,393,nan,nan,3131,1038403,130798,262769,43029,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-08
2020-09-07,4055,2946,1588,135,811,393,nan,nan,3292,1055056,121658,250563,38582,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-08
2020-09-08,3953,2946,1564,135,792,393,nan,nan,3451,1069916,112569,239798,34487,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-08
2020-09-09,3836,2946,1534,135,770,393,nan,nan,3606,1083188,103735,230254,30759,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-08
2020-09-10,3707,2946,1499,135,745,393,nan,nan,3757,1095016,95236,221801,27383,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-08
2020-09-11,3568,2946,1460,135,719,393,nan,nan,3904,1105535,87134,214327,24339,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-08
2020-09-12,3422,2946,1416,135,690,393,nan,nan,4045,1114878,79470,207721,21602,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-08
2020-09-13,3272,2946,1370,135,661,393,nan,nan,4181,1123267,72286,201802,19132,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-08
2020-09-14,3116,2946,1321,135,630,393,nan,nan,4312,1130533,65564,196707,16961,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-08
2020-09-15,2959,2946,1271,135,599,393,nan,nan,4437,1137040,59334,192144,15017,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-08
2020-09-16,2804,2946,1220,135,568,393,nan,nan,4557,1142814,53576,188095,13292,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-08
2020-09-17,2650,2946,1168,135,537,393,nan,nan,4671,1147923,48279,184513,11765,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-08
2020-09-18,2498,2946,1116,135,506,393,nan,nan,4779,1152444,43430,181345,10412,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-08
2020-09-19,2350,2946,1065,135,476,393,nan,nan,4881,1156450,39006,178538,9212,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-08
2020-09-20,2207,2946,1014,135,447,393,nan,nan,4978,1159991,34983,176057,8152,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-08
2020-09-21,2068,2946,964,135,419,393,nan,nan,5069,1163102,31350,173877,7222,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-08
2020-09-22,1935,2946,915,135,391,393,nan,nan,5156,1165900,28036,171916,6385,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-08
2020-09-23,1808,2946,868,135,365,393,nan,nan,5237,1168350,25064,170198,5652,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-08
2020-09-24,1686,2946,822,135,340,393,nan,nan,5313,1170511,22394,168683,5006,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-08
2020-09-25,1571,2946,777,135,316,393,nan,nan,5384,1172432,19992,167337,4432,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-08
2020-09-26,1463,2946,735,135,293,393,nan,nan,5452,1174134,17836,166144,3923,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-08
2020-09-27,1360,2946,694,135,272,393,nan,nan,5514,1175642,15903,165087,3472,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-08
2020-09-28,1263,2946,654,135,252,393,nan,nan,5573,1176986,14162,164142,3072,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-08
2020-09-29,1173,2946,617,135,233,393,nan,nan,5628,1178157,12619,163318,2726,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-08
2020-09-30,1088,2946,582,135,215,393,nan,nan,5679,1179204,11232,162580,2416,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-08
2020-10-01,1009,2946,548,135,198,393,nan,nan,5727,1180133,9993,161926,2142,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-08
2020-10-02,934,2946,516,135,182,393,nan,nan,5772,1180957,8889,161346,1898,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-08
2020-10-03,865,2946,485,135,168,393,nan,nan,5814,1181688,7902,160830,1683,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-08
2020-10-04,801,2946,457,135,154,393,nan,nan,5853,1182336,7024,160373,1492,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-08
2020-10-05,741,2946,429,135,141,393,nan,nan,5889,1182911,6241,159966,1323,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-08
2020-10-06,686,2946,404,135,130,393,nan,nan,5923,1183420,5546,159607,1173,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-08
2020-03-03,0,21822,0,782,0,2958,nan,nan,1011,64,86,9986641,100,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-03-04,0,21822,0,782,0,2958,nan,nan,1011,111,113,9986563,131,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-03-05,0,21822,0,782,0,2958,nan,nan,1011,172,148,9986461,172,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-03-06,0,21822,0,782,0,2958,nan,nan,1011,253,194,9986327,225,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-03-07,0,21822,0,782,0,2958,nan,nan,1011,359,254,9986152,295,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-03-08,0,21822,0,782,0,2958,nan,nan,1011,497,333,9985923,386,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-03-09,0,21822,0,782,0,2958,nan,nan,1011,678,435,9985623,505,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-03-10,0,21822,0,782,0,2958,nan,nan,1011,914,570,9985231,661,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-03-11,0,21822,0,782,0,2958,2.461629239,0.8771020884,1011,1223,745,9984717,865,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-03-12,0,21822,0,782,0,2958,2.4716797876,0.5104700753,1012,1628,975,9984046,1131,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-03-13,0,21822,0,782,0,2958,2.4770885641,0.3818916368,1012,2158,1276,9983168,1480,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-03-14,4,21822,1,782,0,2958,2.4770336717,0.4627365205,1012,2850,1669,9982019,1936,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-03-15,8,21822,2,782,0,2958,2.4709039589,0.4356385028,1013,3757,2184,9980516,2533,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-03-16,13,21822,4,782,1,2958,2.4583313764,0.3526653543,1013,4942,2857,9978550,3313,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-03-17,21,21822,7,782,3,2958,2.4388434484,0.2832354996,1014,6492,3738,9975979,4334,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-03-18,30,21822,10,782,5,2958,2.4121102796000002,0.2447646792,1015,8520,4889,9972617,5668,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-03-19,42,21822,13,782,7,2958,2.3779861649000003,0.20842744100000002,1016,11172,6395,9968222,7412,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-03-20,59,21822,19,782,10,2958,2.3367321547,0.15682791840000002,1018,14639,8363,9962476,9691,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-03-21,80,21822,25,782,14,2958,2.2885064718,0.13610845770000002,1020,19171,10935,9954967,12667,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-03-22,107,21822,34,782,20,2958,2.2336331611,0.1115344992,1023,25094,14295,9945161,16551,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-03-23,143,21822,45,782,27,2958,2.1731070305,0.11168638010000001,1027,32829,18682,9932367,21609,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-03-24,190,21822,60,782,36,2958,2.1117966738,0.1,1031,42845,24328,9916322,27638,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-03-25,251,21822,79,782,47,2958,2.0395744908,0.1,1038,55484,31307,9896818,34504,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-03-26,328,21822,104,782,62,2958,1.9640926814,0.1,1046,71098,39687,9873528,42180,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-03-27,423,21822,134,782,81,2958,1.8833092760999999,0.1,1057,89982,49481,9846294,50530,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-03-28,539,21822,171,782,103,2958,1.8023861246,0.1,1071,112351,60625,9815173,59282,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-03-29,676,21822,214,782,130,2958,1.7233337447000001,0.1,1088,138297,72952,9780444,68064,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-03-30,836,21822,265,782,162,2958,1.6462851930000002,0.1,1109,167750,86169,9742687,76368,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-03-31,1017,21822,323,782,197,2958,1.5708942983,0.1,1135,200406,99843,9702752,83647,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-04-01,1217,21822,388,782,237,2958,1.4975565726,0.1,1167,235731,113395,9661746,89329,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-04-02,1433,21822,458,782,280,2958,1.4271191272000001,0.1,1204,272948,126141,9621015,92842,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-04-03,1659,21822,531,782,325,2958,1.3595759236,0.1,1248,311074,137341,9582038,93694,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-04-04,1888,21822,605,782,372,2958,1.2949855706,0.1,1298,348956,146238,9546299,91551,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-04-05,2110,21822,678,782,418,2958,1.2334330879,0.1,1355,385344,152121,9515169,86292,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-04-06,2318,21822,747,782,461,2958,1.175895062,0.1,1418,418953,154369,9489737,78116,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-04-07,2507,21822,816,782,500,2958,1.1228270912,0.1,1496,449255,153214,9466622,70928,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-04-08,2676,21822,885,782,533,2958,1.0745409039,0.1,1591,477085,150046,9443883,65838,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-04-09,2814,21822,944,782,561,2958,1.0312693575,0.1,1693,503106,145834,9421739,61960,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-04-10,2923,21822,995,782,584,2958,0.9932606052,0.1,1800,527708,141122,9400302,58795,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-04-11,3005,21822,1036,782,601,2958,0.9603910366,0.1,1911,551121,136207,9379617,56068,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-04-12,3063,21822,1070,782,614,2958,0.9327073694,0.1,2025,573476,131240,9359695,53634,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-04-13,3101,21822,1097,782,622,2958,0.9099652169,0.1,2142,594878,126330,9340537,51390,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-04-14,3119,21822,1117,782,627,2958,0.8919818450000001,0.1,2261,615397,121531,9322128,49280,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-04-15,3122,21822,1131,782,629,2958,0.8786374692000001,0.1,2380,635081,116864,9304446,47278,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-04-16,3111,21822,1140,782,627,2958,0.8696578654,0.1,2500,653967,112340,9287469,45369,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-04-17,3089,21822,1144,782,624,2958,0.8642473933,0.1,2620,672092,107963,9271173,43540,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-04-18,3057,21822,1144,782,618,2958,0.8615325105,0.1,2740,689484,103736,9255535,41787,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-04-19,3017,21822,1141,782,611,2958,0.8610106514,0.1,2859,706182,99655,9240523,40101,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-04-20,2969,21822,1134,782,602,2958,0.8618249546000001,0.1,2976,722196,95720,9226128,38481,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-04-21,2916,21822,1125,782,591,2958,0.8632323889,0.1,3093,737560,91928,9212321,36925,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-04-22,2858,21822,1113,782,580,2958,0.8645568228,0.1,3207,752306,88275,9199074,35426,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-04-23,2797,21822,1100,782,568,2958,0.8659117733,0.1,3320,766457,84757,9186366,33982,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-04-24,2733,21822,1084,782,555,2958,0.8666387351,0.1,3430,780033,81372,9174180,32592,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-04-25,2667,21822,1067,782,542,2958,0.8663354952000001,0.1,3539,793058,78116,9162494,31253,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-04-26,2600,21822,1049,782,528,2958,0.8647222212000001,0.1,3645,805542,74969,9151285,29978,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-04-27,2531,21822,1030,782,514,2958,0.8618710436,0.1,3748,817514,71937,9140536,28755,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-04-28,2462,21822,1010,782,500,2958,0.858069402,0.1,3850,828997,69025,9130232,27576,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-04-29,2392,21822,989,782,485,2958,0.8540190381,0.1,3949,840010,66224,9120352,26443,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-04-30,2322,21822,968,782,471,2958,0.8500208547,0.1,4045,850570,63531,9110881,25354,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-05-01,2253,21822,946,782,456,2958,0.8466242191000001,0.1,4139,860695,60942,9101803,24307,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-05-02,2184,21822,924,782,442,2958,0.8441427185,0.1,4230,870402,58453,9093101,23302,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-05-03,2116,21822,901,782,428,2958,0.8429877062000001,0.1,4318,879707,56061,9084762,22337,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-05-04,2049,21822,879,782,414,2958,0.8433790077000001,0.1,4404,888626,53763,9076769,21410,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-05-05,1983,21822,856,782,400,2958,0.8454080947,0.1,4488,897178,51554,9069107,20521,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-05-06,1918,21822,834,782,386,2958,0.8494517565,0.1,4569,905387,49429,9061753,19666,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-05-07,1854,21822,811,782,373,2958,0.8555518992000001,0.1,4648,913257,47386,9054703,18845,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-05-08,1792,21822,789,782,360,2958,0.8636179380000001,0.1,4724,920789,45427,9047958,18059,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-05-09,1722,21822,758,782,347,2958,0.8727629696,0.1,4782,927997,43549,9041504,17305,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-05-10,1652,21822,725,782,334,2958,0.8824280058,0.1,4835,934905,41745,9035320,16580,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-05-11,1584,21822,694,782,322,2958,0.8925254827,0.1,4885,941523,40014,9029397,15885,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-05-12,1519,21822,664,782,310,2958,0.9020094924000001,0.1,4933,947864,38351,9023723,15218,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-05-13,1455,21822,634,782,299,2958,0.9110551531000001,0.1,4979,953940,36755,9018285,14581,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-05-14,1395,21822,607,782,287,2958,0.9192357649,0.1,5023,959775,35239,9013009,14021,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-05-15,1336,21822,580,782,276,2958,0.9260855262000001,0.1,5066,965404,33816,9007832,13569,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-05-16,1280,21822,554,782,266,2958,0.9315565503000001,0.1,5107,970868,32504,9002729,13208,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-05-17,1227,21822,529,782,256,2958,0.9355090370000001,0.1,5146,976197,31315,8997695,12913,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-05-18,1176,21822,506,782,246,2958,0.9375553293000001,0.1,5184,981414,30242,8992718,12673,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-05-19,1127,21822,484,782,237,2958,0.9383898329,0.1,5220,986540,29284,8987788,12477,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-05-20,1082,21822,463,782,228,2958,0.9384056814,0.1,5255,991593,28440,8982897,12315,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-05-21,1039,21822,443,782,220,2958,0.9377911092000001,0.1,5288,996588,27701,8978033,12185,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-05-22,999,21822,424,782,212,2958,0.936715783,0.1,5321,1001536,27057,8973183,12086,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-05-23,961,21822,407,782,204,2958,0.935333838,0.1,5351,1006451,26501,8968336,12018,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-05-24,927,21822,390,782,198,2958,0.9336879858,0.1,5381,1011343,26028,8963482,11980,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-05-25,895,21822,375,782,191,2958,0.9316258877,0.1,5410,1016226,25635,8958609,11971,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-05-26,865,21822,361,782,185,2958,0.9291573651,0.1,5438,1021113,25315,8953704,11989,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-05-27,838,21822,348,782,180,2958,0.9260307751,0.1,5465,1026009,25065,8948768,12029,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-05-28,813,21822,335,782,175,2958,0.9225297177,0.1,5491,1030917,24870,8943823,12066,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-05-29,791,21822,324,782,170,2958,0.9182369891000001,0.1,5517,1035831,24715,8938897,12077,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-05-30,770,21822,314,782,166,2958,0.9125234821,0.1,5541,1040746,24592,8934005,12055,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-05-31,752,21822,304,782,162,2958,0.9055018379,0.1,5565,1045654,24487,8929142,12010,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-06-01,735,21822,295,782,159,2958,0.8970669914,0.1,5589,1050543,24386,8924304,11959,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-06-02,720,21822,287,782,155,2958,0.8871314565,0.1,5612,1055410,24283,8919489,11907,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-06-03,706,21822,280,782,153,2958,0.8763391344,0.1,5634,1060255,24178,8914697,11854,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-06-04,693,21822,273,782,150,2958,0.8652024853,0.1,5656,1065077,24072,8909929,11799,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-06-05,681,21822,266,782,148,2958,0.8538862994,0.1,5678,1069876,23965,8905186,11743,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-06-06,671,21822,260,782,145,2958,0.8436160948,0.1,5699,1074653,23857,8900468,11685,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-06-07,661,21822,255,782,143,2958,0.8345766592,0.1,5720,1079406,23748,8895773,11626,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-06-08,652,21822,250,782,141,2958,0.8275041948,0.1,5741,1084134,23637,8891104,11567,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-06-09,643,21822,245,782,140,2958,0.8235095424000001,0.1,5761,1088839,23525,8886459,11508,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-06-10,635,21822,240,782,138,2958,0.8231008185,0.1,5781,1093519,23411,8881839,11447,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-06-11,627,21822,236,782,136,2958,0.8268190035,0.1,5801,1098174,23295,8877245,11387,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-06-12,620,21822,232,782,135,2958,0.834967309,0.1,5821,1102804,23179,8872676,11325,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-06-13,614,21822,228,782,134,2958,0.8472765923000001,0.1,5840,1107409,23061,8868132,11264,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-06-14,607,21822,225,782,132,2958,0.8636999710000001,0.1,5859,1111989,22942,8863615,11202,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-06-15,601,21822,221,782,131,2958,0.8837498165000001,0.1,5878,1116543,22822,8859123,11139,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-06-16,596,21822,218,782,130,2958,0.9068987978,0.1,5897,1121072,22700,8854658,11076,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-06-17,590,21822,215,782,129,2958,0.9323690323,0.1,5915,1125574,22578,8850218,11013,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-06-18,585,21822,212,782,128,2958,0.9592575129,0.1,5934,1130051,22455,8845805,10949,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-06-19,580,21822,210,782,127,2958,0.9869052478,0.1,5952,1134502,22331,8841419,10884,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-06-20,575,21822,207,782,126,2958,1.0142590795,0.1,5970,1138926,22207,8837060,10820,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-06-21,570,21822,204,782,125,2958,1.0403520592,0.1038214177,5988,1143324,22081,8832727,10754,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-06-22,565,21822,202,782,124,2958,1.0641928635,0.1084861757,6005,1147696,21955,8828421,10689,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-06-23,561,21822,200,782,123,2958,1.0852148579,0.11396465400000001,6023,1152041,21829,8824142,10622,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-06-24,556,21822,197,782,122,2958,1.103424818,0.1087078914,6040,1156359,21702,8819891,10556,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-06-25,552,21822,195,782,121,2958,1.1181532841,0.1044561494,6058,1160651,21574,8815667,10488,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-06-26,548,21822,193,782,120,2958,1.1297495977,0.101108582,6075,1164916,21447,8811470,10420,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-06-27,544,21822,191,782,120,2958,1.1384243902,0.1,6092,1169154,21319,8807300,10351,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-06-28,539,21822,189,782,119,2958,1.1443106351,0.1,6109,1173364,21188,8803157,10284,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-06-29,535,21822,187,782,118,2958,1.1476353397,0.1,6126,1177544,21054,8799041,10220,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-06-30,531,21822,185,782,117,2958,1.1488181084,0.1,6142,1181698,20920,8794953,10155,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-07-01,527,21822,184,782,116,2958,1.1482579891,0.1,6159,1185825,20787,8790892,10088,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-07-02,524,21822,182,782,116,2958,1.1464717909,0.1,6175,1189925,20654,8786860,10021,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-07-03,520,21822,180,782,115,2958,1.1437387257,0.1,6191,1193997,20521,8782855,9953,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-07-04,516,21822,178,782,114,2958,1.140288215,0.1,6208,1198041,20387,8778878,9886,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-07-05,512,21822,177,782,113,2958,1.1362923147,0.1,6224,1202058,20253,8774929,9818,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-07-06,508,21822,175,782,113,2958,1.13186005,0.1,6240,1206048,20119,8771008,9750,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
2020-07-07,505,21822,174,782,112,2958,1.1272780648,0.1,6255,1210004,19984,8767120,9681,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-08
